gid,latitude,longitude,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,heat_flow,heat_flow_sym,heat_flow_std_err,cheat_flow,cheat_flow_sym,cheat_flow_std_err,quality_code
NV-03599,41.4556974,-116.2159318,,,,150.4,,,,,,G
NV-03599,41.4556974,-116.2159318,,,,157,,95,,,,G
NV-03601,41.3856985,-116.1736296,,,,197,,46,,,,G
NV-03602,41.439398,-116.1542297,,,,146,,,,,,G
NV-03618,41.5168973,-116.1356303,,,,182,,55,,,,G
NV-03621,41.5026967,-116.2314329,,,,174,,45,,,,G
NV-03622,41.4626981,-116.118629,,,,385,,99,,,,G
NV-03624,41.4911979,-116.102729,,,,232,,53,,,,G
NV-03626,41.4651978,-116.1519301,,,,1436,,344,,,,G
NV-03633,39.8787072,-117.516447,113.7,,13.4,288,,57,288,,57,G
NM-06221,32.0083364,-107.8495996,,,,45.19,,,,,,X
NV-03634,39.8962071,-117.4922466,183.9,,43.2,279,,102,279,,102,G
NV-03635,39.8199082,-117.5009458,,,,133.42,,,,,,G
NV-03636,39.8086086,-117.4729448,,,,184.52,,,,,,G
NV-03643,39.8582406,-117.5392807,,,,135.24,,,,,,G
NV-03647,39.8181082,-117.5041458,303,,11.6,512,,83,512,,83,G
NV-03658,39.8532077,-117.4914459,143,,11.8,270,,52,270,,52,G
NV-03662,39.814908,-117.5259464,,,,222.74,,,,,,G
NV-03663,39.8682408,-117.4942796,,,,1117.6,,,,,,G
NV-03674,37.9249359,-117.9642337,,,,141.4,,,,,,G
NV-03685,40.3682177,-119.3976734,,,,277.56,,,,,,G
NV-03689,39.7603965,-119.0092871,,,,1209.12,,,,,,G
NV-03691,39.8078958,-119.0044876,,,,7609.8,,,,,,G
NV-03700,39.7893959,-119.027488,,,,,,,,,,G
NV-03701,40.566205,-116.6147308,,,,280,,,,,,G
NV-03704,40.5827051,-116.5657296,,,,220,,,,,,G
NV-03705,40.6565805,-119.3843107,,,,218,,,,,,G
NV-03707,40.6515805,-119.3857106,,,,418,,,,,,G
NV-03711,40.574405,-116.5926303,,,,820,,,,,,G
NV-03741,39.789896,-119.0184878,,,,1578.130672,,,,,,G
NV-03743,40.5486054,-116.59343,,,,159.29,,,,,,G
NV-03745,40.5457052,-116.6174306,,,,242,,,,,,G
NV-03755,40.5627052,-116.5934302,,,,4200,,,,,,G
NV-03756,40.5604052,-116.5929301,,,,1400,,,,,,G
NV-03762,40.8319969,-117.1840509,,,,221.13,,,,,,G
NV-03773,40.9410992,-116.7420397,,,,122.85,,,,,,G
NV-03774,40.9700998,-116.6187366,,,,253.89,,,,,,G
NV-03779,40.9939945,-117.2340547,,,,484.757,,,,,,G
NV-03782,40.9130962,-117.1420509,,,,580.307,,,,,,G
NV-03786,40.3966075,-116.5775274,,,,124.215,,,,,,G
NV-03787,40.3270093,-116.4768236,,,,190.008,,,,,,G
NV-03794,40.9404986,-116.8105417,,,,224.224,,,,,,G
NV-03795,40.9676992,-116.6945387,,,,156.52,,,,,,G
NV-03798,40.9046987,-116.8584426,,,,157.248,,,,,,G
NV-03799,40.957498,-116.8645435,,,,189.28,,,,,,G
NV-03800,40.9151992,-116.7785404,,,,335.79,,,,,,G
NV-03801,40.9106999,-116.695538,,,,243.88,,,,,,G
NV-03805,40.4216033,-117.0562415,,,,276.64,,,,,,G
NV-03809,40.8954018,-116.4931319,,,,143.325,,,,,,G
NV-03814,40.2110037,-117.3573471,,,,121.212,,,,,,G
NV-03822,40.9875869,-118.1464807,,,,525.4,,,,,,G
NV-03825,40.3090078,-116.6958296,,,,0,,,,,,G
NV-03827,40.7784792,-119.3420113,,,,294.84,,,,,,G
NV-03833,40.8410794,-119.2360093,,,,221.676,,,,,,G
NV-03835,38.8116265,-117.1884236,,,,185.9,,,,,,G
NV-03836,38.8219264,-117.1769234,,,,98,,,,,,G
NV-03836,38.8219264,-117.1769234,,,,271.6,,,,,,G
NV-03840,40.0862001,-118.0069637,,,,232.96,,,,,,G
NV-03841,40.0596003,-118.0269639,,,,203.84,,,,,,G
NV-03843,40.1121985,-118.1619684,,,,160.16,,,,,,G
NV-03846,37.8432375,-117.940932,,,,242.2,,,,,,G
NV-03849,40.5498917,-118.2493105,,,,545.29,,,,,,G
NV-03851,37.9149591,-114.9208492,,,,344.4,,,,,,G
NV-03852,37.8266603,-114.9725496,,,,287,,,,,,G
NV-03853,37.8082612,-114.8958472,,,,229.6,,,,,,G
NV-03857,40.3761842,-119.403007,,,,1510.6,,,,,,G
NV-03861,40.7332072,-116.0676173,,,,170,,,,,,G
NV-03865,39.342706,-118.6506713,,,,170.66,,,,,,G
NV-03866,39.3661051,-118.7064731,,,,162.96,,,,,,G
NV-03878,39.7585986,-118.7607802,,,,,,,,,,G
NV-03890,40.5902962,-117.6478607,,,,287.924,,,,,,G
NV-03894,39.505404,-118.5856717,,,,134,,,,,,G
NV-03897,40.6060959,-117.6564612,,,,372,,,,,,G
NV-03907,40.578105,-116.5859302,,,,570,,,,,,G
NV-03923,40.6118959,-117.646761,,,,418,,,,,,G
NV-03924,40.5941962,-117.6350604,,,,224.224,,,,,,G
NV-03934,40.738683,-118.9740004,,,,203.84,,,,,,G
NV-03937,40.7670952,-117.4861586,,,,632.8,,,,,,G
NV-03943,41.8382231,-116.6309495,,,,145.236,,,,,,G
NM-06225,32.4975283,-106.7114711,,,,16.32,,,,,,B
NV-03945,41.5432263,-116.6342786,,,,163.072,,,,,,G
NV-03953,41.7428715,-118.8889134,,,,220.05,,,,,,G
NV-04093,39.4815818,-117.269268,,,,190.19,,,,,,G
NV-03959,41.9490715,-118.6360094,,,,234.675,,,,,,G
NV-03963,41.785571,-118.8912141,,,,198.2,,,,,,G
NV-03963,41.785571,-118.8912141,,,,95.6,,,,,,G
NV-03964,41.7638711,-118.9126144,,,,302.88,,,,,,G
NV-03967,41.9708706,-118.7095119,,,,166.46,,,,,,G
NV-03979,40.6531806,-119.3765104,,,,289,,,,,,G
NV-03988,39.3786055,-118.6326713,,,,555.52,,,,,,G
NV-03994,39.3796051,-118.6881728,,,,155.4,,,,,,G
NV-03996,39.2957073,-118.5759686,,,,,,,,,,G
NV-03996,39.2957073,-118.5759686,,,,56,,,,,,G
NV-03997,40.0465763,-116.917599,,,,,,,,,,G
NV-03998,40.8466784,-119.3360122,,,,300.664,,,,,,G
NV-03999,39.3702054,-118.6709722,,,,165.96,,,,,,G
NV-04000,39.3707054,-118.6692722,,,,126,,,,,,G
NV-04001,39.9015602,-119.1059918,,,,175.812,,,,,,G
NV-04002,39.8865605,-119.0943246,,,,135.044,,,,,,G
NV-04003,39.9765596,-119.0509913,,,,155.428,,,,,,G
NV-04004,39.9148935,-119.0893248,,,,206.388,,,,,,G
NV-04006,40.7660952,-117.4861586,,,,11200,,,,,,G
NV-04009,40.5396055,-116.5931298,,,,146,,,,,,G
NV-04010,40.5584057,-116.5316283,,,,126,,,,,,G
NV-04011,40.5456055,-116.5872297,,,,251,,,,,,G
NV-04014,40.5542054,-116.5847298,,,,293,,,,,,G
NV-04015,40.5587053,-116.5847299,,,,569,,,,,,G
NV-04017,40.5412058,-116.5581289,,,,155,,,,,,G
NV-04019,40.5516056,-116.557229,,,,132.44,,,,,,G
NV-04024,40.7665809,-119.1677063,,,,,,,,,,G
NV-04031,39.5223937,-119.7553042,,,,127.68,,,,,,G
NV-04033,39.9898902,-119.3459997,,,,180.908,,,,,,G
NV-04035,39.9832262,-119.0426579,,,,145.236,,,,,,G
NV-04037,39.3798962,-119.7343016,,,,4252.5,,,,,,G
NV-04039,39.3881959,-119.7493021,,,,2780,,,,,,G
NV-04040,39.3883959,-119.7485021,,,,3584,,,,,,G
NV-04044,39.3885959,-119.7478021,,,,8052.5,,,,,,G
NV-04047,40.5298976,-117.5764578,,,,265,,,,,,G
NV-04048,40.5265975,-117.5959583,,,,208,,,,,,G
NV-04049,40.5136977,-117.589658,,,,146,,,,,,G
NV-04055,38.5299195,-118.6509603,,,,675,,,,,,G
NM-06225,32.4975283,-106.7114711,,,,43.1,,,,,,C
NV-04055,38.5299195,-118.6509603,,,,0,,,,,,G
NV-04094,39.9049098,-117.1409368,,,,390.754,,,,,,G
NV-04060,40.6320908,-118.2204776,,,,123.06,,,,,,G
NV-04064,40.5960906,-118.3049794,,,,208.62,,,,,,G
NV-04065,40.6035907,-118.2839789,,,,179.2,,,,,,G
NV-04068,40.1848031,-117.47365,,,,595.14,,,,,,G
NV-04076,40.3881838,-119.4200076,,,,134.68,,,,,,G
NV-04080,40.3732303,-117.9026315,,,,218,,,,,,G
NV-04082,40.2832315,-117.9059637,,,,148,,,,,,G
NV-04085,40.4015966,-117.9076654,136.7,,0.2,285,,8,285,,8,G
NV-04085,40.4015966,-117.9076654,84.2,,,207,,7,207,,,G
NV-04090,39.6099133,-117.255936,,,,138.32,,,,,,G
NV-04091,39.3799201,-116.8375878,,,,145.236,,,,,,G
NV-04095,39.9049099,-117.1376033,,,,439.166,,,,,,G
NV-04097,39.8149081,-117.5209463,,,,290.472,,,,,,G
NV-04099,39.91491,-117.099269,,,,338.884,,,,,,G
NV-03280,38.9005442,-118.064183,,,,,,,,,,D
NV-04112,39.8965766,-117.1459368,,,,267.54,,,,,,G
NV-04117,39.9032433,-117.1342699,,,,400.036,,,,,,G
NV-04118,39.9015766,-117.1342699,,,,422.968,,,,,,G
NV-04121,39.91491,-117.1042692,,,,211.484,,,,,,G
NV-04122,39.9182432,-117.1092694,,,,211.484,,,,,,G
NV-04125,39.8815767,-117.1542701,,,,234.416,,,,,,G
NV-04772,39.3889064,-118.508968,,,,117.2,,,,,,
NV-04130,39.7607245,-115.5418893,,,,136.92,,,,,,G
NV-04137,41.9898727,-118.4543381,,,,264.992,,,,,,G
NV-04141,39.8948932,-119.1609932,,,,172.9,,,,,,G
NV-04148,39.9018925,-119.2259951,,,,380.38,,,,,,G
NV-04149,39.9218923,-119.212995,,,,276.64,,,,,,G
NV-04152,39.9678913,-119.2539968,,,,242.06,,,,,,G
NV-04155,39.8918924,-119.2589959,,,,380.38,,,,,,G
NV-04158,39.9178925,-119.1989946,,,,345.8,,,,,,G
NV-04161,39.9148927,-119.1829941,,,,242.06,,,,,,G
NV-04168,40.2198879,-119.2209996,,,,150.332,,,,,,G
NV-04170,39.854889,-119.7127079,,,,,,,,,,G
NV-04171,39.4446037,-118.7245747,,,,,,,,,,G
NV-04174,39.3881959,-119.7493021,,,,2659.65,,,,,,G
NV-04175,39.3881959,-119.7510022,,,,747.95,,,,,,G
NV-04178,39.9048925,-119.2179949,,,,380.38,,,,,,G
NV-04186,40.8398904,-117.9543064,,,,418,,,,,,G
NV-04189,39.5298936,-119.7630045,,,,124.45,,,,,,G
NV-04191,38.3615881,-118.772628,,,,229.32,,,,,,G
NV-04197,40.8294951,-117.4122574,,,,134.316,,,,,,G
NV-04202,39.5347037,-118.5556713,,,,2510,,,,,,G
NV-04203,40.5355973,-117.6046587,,,,147.42,,,,,,G
NV-04212,40.5772957,-117.7249627,,,,133.77,,,,,,G
NV-04220,40.5592964,-117.673061,,,,188.37,,,,,,G
NV-04224,41.3580766,-118.8123052,,,,1799,,,,,,G
NV-04224,41.3580766,-118.8123052,,,,293,,,,,,G
NV-04230,39.4831939,-119.8093051,,,,2998.8,,,,,,G
NV-04231,39.483194,-119.7927047,,,,358.2,,,,,,G
NV-04233,39.4831939,-119.8093051,,,,1380.6,,,,,,G
NV-04235,39.4831939,-119.8093051,,,,1657.8,,,,,,G
NV-04238,39.4831939,-119.8093051,,,,754,,,,,,G
NV-04246,39.3891959,-119.7495021,,,,4727.5,,,,,,G
NV-04255,40.5632489,-115.2758921,,,,192,,,,,,G
NV-04257,40.5482489,-115.2958924,,,,238.48,,,,,,G
NV-04259,40.5532487,-115.3208932,,,,271.96,,,,,,G
NV-04260,40.5457154,-115.3310934,,,,142.26,,,,,,G
NV-04261,40.5481013,-117.0953444,,,,143.9984,,,,,,G
NV-04265,39.3644963,-119.7470017,,,,321.594,,,,,,G
NV-04270,39.4013957,-119.7520024,,,,2188.914,,,,,,G
NV-04275,39.3725963,-119.7320014,,,,162.526,,,,,,G
NV-04276,40.9265946,-117.3189561,,,,171.99,,,,,,G
NV-04287,40.3211844,-119.4590077,,,,305.76,,,,,,G
NV-04291,40.5560053,-116.59153,,,,572.6,,,,,,G
NV-04294,40.5639053,-116.5785298,,,,1960,,,,,,G
NV-04297,39.5507012,-118.8307792,,,,363.25,,,,,,G
NV-04300,39.5541011,-118.8374794,,,,329.49,,,,,,G
NV-04300,39.5541011,-118.8374794,,,,45.5,,,,,,G
NV-04301,39.5689006,-118.8672804,,,,1029.01,,,,,,G
NV-04310,39.7081993,-118.7749798,,,,165.62,,,,,,G
NV-04312,39.8998937,-119.0959915,,,,341.432,,,,,,G
NV-04314,40.0865606,-118.7459844,,,,228.228,,,,,,G
NV-04315,40.0598944,-118.7309836,,,,245.518,,,,,,G
NV-04316,39.9932288,-118.7226491,,,,221.312,,,,,,G
NV-04318,40.39489,-118.6926541,,,,183.274,,,,,,G
NV-04321,40.1565609,-118.5959812,,,,210.938,,,,,,G
NV-04329,39.9298934,-119.0709912,,,,140.14,,,,,,G
NV-04332,39.9541923,-119.1609941,,,,141.778,,,,,,G
NM-06230,32.2280329,-107.2992858,,,,35.56,,,,,,C
NV-04333,40.0282269,-118.8876542,,,,137.592,,,,,,G
NV-04335,40.3648897,-118.777656,,,,142.688,,,,,,G
NV-04343,40.0465615,-118.7009826,,,,183.456,,,,,,G
NV-04353,40.224893,-118.6159828,,,,168.168,,,,,,G
NV-04354,40.276558,-118.7276533,,,,147.784,,,,,,G
NV-04356,39.7966959,-119.0082876,,,,99,,,,,,G
NV-04356,39.7966959,-119.0082876,,,,121,,,,,,G
NV-04361,37.9049386,-117.6659252,,,,221.676,,,,,,G
NV-04363,38.3682543,-118.8092958,,,,178.36,,,,,,G
NV-04364,40.0491013,-117.930961,,,,184,,,,,,G
NV-04369,39.791897,-118.8871841,,,,394.9,,,,,,G
NV-04385,40.2730915,-118.7159863,,,,183.456,,,,,,G
NV-04390,41.3778678,-119.7868331,,,,6132,,,,,,G
NV-04401,40.2914909,-118.7529876,,,,180.544,,,,,,G
NV-04404,41.3881676,-119.7868333,,,,1785,,,,,,G
NV-04407,39.944893,-119.0943254,,,,176.358,,,,,,G
NV-04409,40.0007914,-119.1859954,,,,139.23,,,,,,G
NV-04413,41.3870677,-119.7843332,,,,508.2,,,,,,G
NV-04414,40.5473971,-117.6042589,,,,130,,,,,,G
NV-04418,40.5280976,-117.5761578,,,,226,,,,,,G
NV-04421,40.37089,-118.7319882,,,,272.09,,,,,,G
NV-04424,40.0775967,-118.4309755,,,,142.324,,,,,,G
NV-04425,41.3665678,-119.7935331,,,,,,,,,,G
NV-04428,41.4640667,-119.7902346,,,,870.8,,,,,,G
NV-04431,41.4623667,-119.7893345,,,,,,,,,,G
NV-04436,41.3690677,-119.8060335,,,,,,,,,,G
NV-04437,41.3615678,-119.8010332,,,,,,,,,,G
NV-04449,40.6516947,-117.7351641,,,,155,,,155,,,G
NV-04457,41.3831677,-119.7877332,,,,1940.4,,,,,,G
NV-04461,40.2682232,-118.9226587,,,,131.404,,,,,,G
NV-04462,40.3134899,-118.8359902,,,,465.92,,,,,,G
NV-04463,41.3798677,-119.7860331,,,,,,,,,,G
NV-04464,40.5595965,-117.6659608,,,,134,,,,,,G
NV-04468,40.1998915,-118.8376553,,,,245.518,,,,,,G
NV-04470,40.5651964,-117.6672609,,,,121,,,,,,G
NV-03474,39.9819931,-119.0174905,,,,262.08,,,,,,G
NV-04485,39.9137968,-118.6979806,,,,160.524,,,,,,G
NV-04486,39.945495,-118.8569855,,,,165.62,,,,,,G
NV-04491,39.1549082,-118.7376378,,,,124.88,,,,,,G
NV-04495,39.3865715,-118.7009733,,,,135.1,,,,,,G
NV-04497,39.4449039,-118.7059742,,,,137.62,,,,,,G
NV-04504,39.3499036,-118.9193121,,,,129.92,,,,,,G
NV-04505,39.353237,-118.9043118,,,,132.44,,,,,,G
NV-04514,40.013226,-119.0143242,,,,140.14,,,,,,G
NV-04518,39.8998926,-119.2159948,,,,527.436,,,,,,G
NV-04520,39.8965601,-119.1259923,,,,168.168,,,,,,G
NV-04524,39.5732283,-119.5193318,,,,127.946,,,,,,G
NV-04525,39.5665616,-119.5426657,,,,622.44,,,,,,G
NV-04529,39.574895,-119.5093316,,,,138.32,,,,,,G
NV-04531,39.5848947,-119.5326657,,,,138.32,,,,,,G
NV-04533,39.5832283,-119.507665,,,,176.358,,,,,,G
NV-04540,39.8692102,-117.1601368,,,,167.36,,,,,,G
NV-04541,39.8607103,-117.1644368,,,,167.36,,,,,,G
NV-04542,39.8573103,-117.172137,,,,133.888,,,,,,G
NV-04543,39.8827101,-117.1533368,,,,397.5,,,,,,G
NV-04546,39.5634033,-118.5529716,,,,866.32,,,,,,G
NV-04551,40.604096,-117.6436608,,,,,,,,,,G
NV-04553,39.813697,-118.8592837,,,,315.26,,,,,,G
NV-04556,40.6503808,-119.3560098,,,,209,,,,,,G
NV-04556,40.6503808,-119.3560098,,,,105,,,,,,G
NV-04557,40.6511807,-119.3727103,,,,4180,,,,,,G
NV-04557,40.6511807,-119.3727103,,,,682,,,,,,G
NV-04560,39.5348934,-119.777005,,,,143.64,,,,,,G
NV-04567,39.7551248,-115.5178885,,,,204.404,,,,,,G
NV-04568,39.7447248,-115.5298887,,,,210,,,,,,G
NV-04571,39.7546247,-115.5258887,,,,141.4,,,,,,G
NV-04573,39.4265632,-119.6126656,,,,0,,,,,,G
NV-04576,39.7672246,-115.5168886,,,,188.4,,,,,,G
NV-04576,39.7672246,-115.5168886,,,,218.4,,,,,,G
NV-04576,39.7672246,-115.5168886,,,,344.1,,,,,,G
NV-04578,39.7676246,-115.5128885,,,,145.18,,,,,,G
NV-04578,39.7676246,-115.5128885,,,,135.1,,,,,,G
NV-04579,39.4215627,-119.6693337,,,,145.236,,,,,,G
NV-04580,39.4032297,-119.6693335,,,,1549.184,,,,,,G
NV-04593,38.7715776,-119.1776446,,,,733.824,,,,,,G
NV-04597,38.7699113,-119.1393102,,,,183.456,,,,,,G
NV-04601,38.7699111,-119.1593107,,,,244.608,,,,,,G
NV-04607,38.8232434,-119.1826454,,,,175.812,,,,,,G
NV-04610,38.7532449,-119.1409766,,,,275.184,,,,,,G
NV-04613,38.8199101,-119.1809787,,,,331.24,,,,,,G
NV-04620,39.7549243,-115.5808903,,,,117.45,,,,,,A
NV-04620,39.7549243,-115.5808903,,,,208.63,,,,,,G
NV-04629,38.3815878,-118.7692949,,,,374.556,,,,,,G
NV-04640,40.1366996,-117.9792636,,,,131.04,,,,,,G
NV-04643,40.0793007,-117.9524621,,,,122.85,,,,,,G
NV-04645,39.6715057,-118.0699597,,,,257,,,,,,G
NV-04649,39.810404,-118.0272604,,,,194.22,,,,,,G
NV-04662,39.9763029,-117.860458,,,,413.595,,,,,,G
NV-04668,39.9975038,-117.7125542,,,,612.612,,,,,,G
NV-04673,39.8879031,-117.9979607,,,,,,,,,,G
NV-04678,39.8441063,-117.6881514,,,,192.5,,,,,,G
NV-04678,39.8441063,-117.6881514,,,,0,,,,,,G
NV-04684,39.945203,-117.9117591,,,,775,,,,,,G
NV-04689,39.955203,-117.8832584,,,,121,,,,,,G
NV-04692,39.9841029,-117.8477578,,,,335,,,,,,G
NV-04694,39.5702203,-118.0006761,,,,507.496,,,,,,G
NV-04697,39.8011176,-118.2425582,,,,249.514,,,,,,G
NV-04702,39.4346077,-118.2642618,,,,345.6024,,,,,,G
NV-04703,39.4382076,-118.268462,,,,190.7651,,,,,,G
NV-04706,39.4241079,-118.2624616,,,,269.2594,,,,,,G
NV-04708,39.4151082,-118.242461,,,,549.3614,,,,,,
NV-04708,39.4151082,-118.242461,,,,406.6035,,,,,,G
NV-04711,39.3954085,-118.2411607,,,,246.744,,,,,,G
NV-04712,39.4036084,-118.2466609,,,,279.3406,,,,,,G
NV-04714,39.3991084,-118.253261,,,,195.0504,,,,,,G
NV-04723,39.417608,-118.2577614,,,,333.41,,,,,,G
NV-04723,39.417608,-118.2577614,,,,95.4,,,,,,G
NV-04727,39.4086082,-118.2511611,,,,215.4944,,,,,,G
NV-04727,39.4086082,-118.2511611,,,,216.1818,,,,,,G
NV-04733,39.5507069,-118.1459601,,,,201.872,,,,,,G
NV-04733,39.5507069,-118.1459601,,,,923.296,,,,,,G
NV-04733,39.5507069,-118.1459601,,,,374.704,,,,,,G
NV-04744,39.5056076,-118.1484596,,,,984.264,,,,,,G
NV-04744,39.5056076,-118.1484596,,,,436.08,,,,,,
NV-04745,39.5141075,-118.1478597,,,,1081.4,,,,,,G
NV-04745,39.5141075,-118.1478597,,,,551.8,,,,,,
NV-04745,39.5141075,-118.1478597,,,,121.34,,,,,,G
NV-04747,39.5163077,-118.1199589,,,,550.16,,,,,,G
NV-04747,39.5163077,-118.1199589,,,,145.13,,,,,,G
NV-04753,39.4633082,-118.1573593,,,,130.41,,,,,,G
NV-04756,39.5239071,-118.1666603,,,,217.58,,,,,,G
NV-04758,39.5126074,-118.15806,,,,87.86,,,,,,G
NV-04758,39.5126074,-118.15806,,,,41.86,,,,,,G
NV-04758,39.5126074,-118.15806,,,,632.04,,,,,,G
NV-04758,39.5126074,-118.15806,,,,184.23,,,,,,G
NV-04760,39.4949078,-118.1367591,,,,1026.69,,,,,,G
NV-04760,39.4949078,-118.1367591,,,,26.22,,,,,,G
NV-04766,39.3139072,-118.5569683,,,,246.9,,,,,,
NV-04776,39.3569063,-118.5769694,,,,123.4,,,,,,
NV-04776,39.3569063,-118.5769694,,,,3037.6,,,,,,
NV-04784,39.3709058,-118.6129706,,,,188.3,,,,,,
NV-04784,39.3709058,-118.6129706,,,,150.6,,,,,,
NV-04786,39.2949074,-118.5629682,,,,154.8,,,,,,
NV-04786,39.2949074,-118.5629682,,,,866.1,,,,,,
NV-04795,39.2399093,-118.439964,,,,54.4,,,,,,
NV-04799,39.2689091,-118.4079635,,,,66.9,,,,,,
NV-04806,39.3319063,-118.6309706,,,,104.6,,,,,,
NV-04810,39.3429065,-118.5839694,,,,4773.9,,,,,,
NV-04811,39.313907,-118.5769688,,,,284.5,,,,,,
NV-04811,39.313907,-118.5769688,,,,3305.4,,,,,,
NV-04815,39.6359065,-118.0439585,,,,89.6,,,,,,
NV-04815,39.6359065,-118.0439585,,,,100.32,,,,,,
NV-04819,39.6704059,-118.0422589,,,,186,,,,,,
NV-04819,39.6704059,-118.0422589,,,,154,,,,,,
NV-04819,39.6704059,-118.0422589,,,,110.77,,,,,,
NV-04825,40.0701039,-117.5836515,,,,,,,,,,
NV-04834,40.0974019,-117.7714572,,,,,,,,,,
NV-04837,40.0934024,-117.7152556,,,,,,,,,,
NV-04842,39.883204,-117.8904576,,,,,,,,,,
NV-04844,39.9474033,-117.8611577,,,,,,,,,,
NV-04845,40.0629042,-117.5512505,,,,,,,,,,
NV-04852,40.0524035,-117.6609535,,,,,,,,,,
NV-04857,40.0032037,-117.7181544,,,,,,,,,,
NV-04860,39.9774031,-117.8387575,,,,,,,,,,
NV-04867,39.9756027,-117.893759,,,,,,,,,,
NV-04871,39.9214036,-117.8719576,,,,,,,,,,
NV-04880,39.9861829,-117.8463578,,,,,,,,,,
NV-04885,39.7909038,-118.0839617,,,,,,,,,,
NV-04887,40.0139038,-117.6861537,,,,,,,,,,
NV-04890,,,,,,,,,,,,
NV-04894,39.9659131,-117.8544177,,,,,,,,,,
NV-04899,39.9667231,-117.8590179,,,,193.368,,,,,,
NV-04904,39.9966031,-117.7996566,,,,,,,,,,
NV-04907,40.0842025,-117.7279558,,,,,,,,,,
NV-04915,39.8627033,-118.0119607,,,,,,,,,,
NV-04917,40.0054028,-117.8231574,,,,,,,,,,
NV-04919,39.8431036,-118.0092604,,,,,,,,,,
NV-04920,39.9849028,-117.8566581,,,,,,,,,,
NV-04934,39.4142087,-118.1834593,,,,,,,,,,
NV-04942,39.3917084,-118.2676613,,,,,,,,,,
NV-04945,39.3856084,-118.2696613,,,,,,,,,,
NV-04947,39.3862089,-118.2102597,,,,,,,,,,
NV-04948,39.3859091,-118.1921592,,,,,,,,,,
NV-04955,39.4002094,-118.1276576,,,,,,,,,,
NV-04956,39.3772101,-118.081156,,,,,,,,,,
NV-05001,38.5969,-115.5769,,,,,,,,,,
NV-05014,39.9436,-117.9227,,,,,,,,,,
NV-05015,39.9454,-117.9118,,,,,,,,,,
NV-05021,39.9549,-117.883,,,,,,,,,,
NV-05023,39.9457,-117.8964,,,,,,,,,,
NV-05024,40.5819,-118.2586,,,,,,,,,,
NV-05027,40.5099,-118.2568,,,,,,,,,,
NV-05029,40.5137,-118.2425,,,,,,,,,,
NV-05034,40.5679,-118.2237,,,,,,,,,,
NV-05035,40.5702,-118.2585,,,,,,,,,,
NV-06003,40.4586068,-116.5594278,,,,41.3,,,,,,X
NV-06012,40.3078098,-116.4477225,,,,225,,,,,,G
NV-06015,40.9327024,-116.3602286,,,,33.8,,,,,,C
NV-06019,40.5791153,-115.2894927,,,,546,,,,,,G
NV-06020,41.194008,-115.257,,,,81,,,,,,D
NV-06029,40.5836049,-116.5933305,,,,145,,,,,,G
NV-06030,40.5836048,-116.611731,,,,24.9,,,,,,D
NV-06031,40.5600051,-116.6095306,,,,259.7,,,,,,G
NV-06034,39.9769029,-117.857058,,,,401.3,,,,,,G
NV-06043,40.5425964,-117.6935613,,,,48.1,,,,,,D
NV-06049,39.7641972,-118.9200847,,,,258.5,,,,,,G
NV-06050,37.7628306,-118.9903594,,,,294.6,,,,,,G
NV-06069,39.5564009,-118.85798,,,,,,,,,,G
NV-06069,39.5564009,-118.85798,,,,310.1,,,,,,G
NV-06070,39.5611008,-118.8586801,,,,828.2,,,,,,G
NV-06079,39.5842005,-118.8557803,,,,321.4,,,,,,G
NV-06084,40.6894803,-119.3552104,,,,112.2,,,,,,G
NV-06086,40.6459807,-119.3725102,,,,401.4,,,,,,G
NV-06089,40.6554802,-119.4226117,,,,163.1,,,,,,X
NV-06100,41.1885091,-115.1155958,,,,61.5,,,,,,C
NV-06103,41.5481935,-116.5630433,,,,84.8,,,,,,D
NV-06104,41.543393,-116.6345453,,,,92.3,,,,,,C
NV-06118,41.0191075,-115.577707,,,,172.4,,,,,,G
NV-06123,41.4352062,-115.1323997,,,,67.2,,,,,,C
NV-06124,41.7959901,-116.6421492,,,,104,,,,,,C
NV-06125,41.5095951,-116.4210386,,,,99.8,,,,,,D
NV-06130,40.7717105,-115.5847038,,,,108,,,,,,C
NV-06131,40.5143111,-115.9307104,,,,75,,,,,,C
NV-06132,40.4763129,-115.7668051,,,,59.7,,,,,,B
NV-06148,39.4715245,-116.1019015,,,,51,,,,,,C
NV-06152,40.2201057,-117.10324,,,,210,,,,,,G
NV-06154,39.7915192,-116.1642075,,,,100,,,,,,A
NV-06164,41.1841919,-117.2590582,,,,79.2,,,,,,D
NV-06175,39.4371162,-117.2192327,,,,12.5,,,,,,D
NV-06176,39.3771165,-117.297234,,,,114.9,,,,,,G
NV-06181,39.2774185,-117.2473313,,,,90,,,,,,D
NV-06182,39.2620186,-117.2627316,,,,,,,,,,G
NV-06183,39.4781135,-117.4740404,,,,,,,,,,C
NV-06186,38.6249301,-117.1259195,,,,120.7,,,,,,D
NV-06187,38.6779295,-117.0823189,,,,116.6,,,,,,D
NV-06189,39.5497153,-117.1142312,,,,135,,,,,,D
NV-06192,38.9600266,-116.8546162,,,,48,,,,,,C
NV-06196,40.9393106,-115.3092981,,,,39.9,,,,,,D
NV-06201,39.9003099,-117.1447368,,,,297.5,,,,,,G
NV-06203,39.8814101,-117.1541368,,,,403.9,,,,,,G
NV-06214,39.7196089,-117.5890469,,,,132,,,,,,D
